pk,jsondata,relation,certain,target_word_pk,source_word_pk
11514,,immediate,t,38245,67867
11515,,immediate,t,38911,67868
11516,,immediate,t,38676,67869
11517,,immediate,t,38631,67870
11518,,immediate,t,37861,67871
11519,,immediate,t,38333,67872
11520,,immediate,t,38045,67873
11521,,immediate,t,38366,67874
11522,,immediate,t,38359,67875
11523,,immediate,t,37535,67876
11524,,immediate,t,38750,67877
11525,,immediate,t,54154,67878
11526,,immediate,t,54594,67879
11527,,immediate,t,55263,67880
11528,,immediate,t,54269,60867
11529,,immediate,t,54673,67881
11530,,immediate,t,55202,67882
11531,,immediate,t,55183,70944
11532,,immediate,t,55232,67883
11533,,immediate,t,55184,70944
11534,,immediate,t,54910,67884
11535,,immediate,t,54539,67885
11536,,immediate,t,54538,67885
11537,,immediate,t,54498,63498
11538,,immediate,t,54499,63498
11539,,immediate,t,54500,63498
11540,,immediate,t,54186,67886
11541,,immediate,t,54679,63504
11542,,immediate,t,54240,67887
11543,,immediate,t,55243,67888
11544,,immediate,t,55181,67889
11545,,immediate,t,54676,67890
11546,,immediate,t,54566,67891
11547,,immediate,t,55187,70944
11548,,immediate,t,54640,61041
11549,,immediate,t,54534,67892
11550,,immediate,t,54773,67893
11551,,immediate,t,54515,60887
11552,,immediate,t,54257,60888
11553,,immediate,t,54789,63531
11554,,immediate,t,54790,63531
11555,,immediate,t,54537,63534
11556,,immediate,t,54914,60891
11557,,immediate,t,54767,63539
11558,,immediate,t,54161,63540
11559,,immediate,t,54798,67894
11560,,immediate,t,54768,63545
11561,,immediate,t,55194,63546
11562,,immediate,t,54142,63548
11563,,immediate,t,54179,63549
11564,,immediate,t,55186,70944
11565,,immediate,t,54187,63551
11566,,immediate,t,54597,67895
11567,,immediate,t,54221,63552
11568,,immediate,t,54658,67896
11569,,immediate,t,54811,63555
11570,,immediate,t,54807,63559
11571,,immediate,t,54391,70995
11572,,immediate,t,54799,59678
11573,,immediate,t,55229,67897
11574,,immediate,t,54671,63565
11575,,immediate,t,55247,63567
11576,,immediate,t,54805,67898
11577,,immediate,t,55250,63573
11578,,immediate,t,55148,63580
11579,,immediate,t,54814,63581
11580,,immediate,t,54252,63582
11581,,immediate,t,54510,63590
11582,,immediate,t,55269,60911
11583,,immediate,t,55225,63591
11584,,immediate,t,54530,67899
11585,,immediate,t,54826,71000
11586,,immediate,t,54672,63596
11587,,immediate,f,55221,60550
11588,,immediate,f,55221,60551
11589,,immediate,t,54800,63601
11590,,immediate,t,54164,67900
11591,,immediate,t,54166,63614
11592,,immediate,t,54177,67901
11593,,immediate,t,54766,60921
11594,,immediate,t,54178,67901
11595,,immediate,t,54578,60923
11596,,immediate,t,54661,67902
11597,,immediate,t,54934,63611
11598,,immediate,t,54165,63614
11599,,immediate,t,54610,67903
11600,,immediate,t,55208,67904
11601,,immediate,f,55214,70011
11602,,immediate,f,55214,70012
11603,,immediate,t,54659,67905
11604,,immediate,t,54503,67906
11605,,immediate,t,54940,67907
11606,,immediate,t,54244,67908
11607,,immediate,t,54506,63623
11608,,immediate,t,54654,63625
11609,,immediate,t,54292,63626
11610,,immediate,t,54759,63628
11611,,immediate,t,54788,61046
11612,,immediate,t,54204,63630
11613,,immediate,t,55236,67909
11614,,immediate,t,54509,70847
11615,,immediate,t,54784,67910
11616,,immediate,t,54783,67911
11617,,immediate,t,55215,67912
11618,,immediate,t,54656,67913
11619,,immediate,t,54813,67914
11620,,immediate,t,54801,63643
11621,,immediate,t,54504,63644
11622,,immediate,t,55233,67883
11623,,immediate,t,55205,71010
11624,,immediate,t,55207,71010
11625,,immediate,t,55165,67915
11626,,immediate,t,55166,67915
11627,,immediate,t,54938,63651
11628,,immediate,t,55209,67916
11629,,immediate,t,55206,71010
11630,,immediate,t,54796,63654
11631,,immediate,t,54680,67917
11632,,immediate,t,54803,67918
11633,,immediate,t,55244,67919
11634,,immediate,t,54399,63658
11635,,immediate,t,55189,67920
11636,,immediate,t,54930,62989
11637,,immediate,t,54929,62989
11638,,immediate,t,54780,67921
11639,,immediate,t,54829,67922
11640,,immediate,t,54670,67923
11641,,immediate,t,54525,63670
11642,,immediate,t,54778,63673
11643,,immediate,t,54810,61152
11644,,immediate,t,55190,63674
11645,,immediate,t,54644,63675
11646,,immediate,t,54878,63676
11647,,immediate,t,54540,63677
11648,,immediate,t,54821,67924
11649,,immediate,t,54808,63678
11650,,immediate,t,54816,63679
11651,,immediate,t,54753,63680
11652,,immediate,t,54752,67925
11653,,immediate,t,54647,63681
11654,,immediate,t,54756,63682
11655,,immediate,t,54524,63684
11656,,immediate,t,55226,67926
11657,,immediate,t,54815,62995
11658,,immediate,t,54675,63685
11659,,immediate,t,54535,67927
11660,,immediate,t,54359,63675
11661,,immediate,t,54176,67928
11662,,immediate,t,54645,67929
11663,,immediate,t,54758,63689
11664,,immediate,t,54812,63691
11665,,immediate,t,54641,61159
11666,,immediate,t,54642,61160
11667,,immediate,t,54653,61161
11668,,immediate,t,54674,61162
11669,,immediate,t,54258,67930
11670,,immediate,t,55222,67931
11671,,immediate,t,54806,61163
11672,,immediate,t,54700,67932
11673,,immediate,t,54188,67933
11674,,immediate,t,54508,67934
11675,,immediate,t,55191,67935
11676,,immediate,t,54669,67936
11677,,immediate,t,54245,63697
11678,,immediate,t,54494,67937
11679,,immediate,t,54769,60982
11680,,immediate,t,54638,63712
11681,,immediate,t,54763,67938
11682,,immediate,t,54802,63713
11683,,immediate,t,54170,63017
11684,,immediate,t,54827,63727
11685,,immediate,t,55019,67939
11686,,immediate,t,55204,63731
11687,,immediate,t,54598,63735
11688,,immediate,t,55161,67940
11689,,immediate,t,54493,63739
11690,,immediate,t,54917,63740
11691,,immediate,t,54652,67941
11692,,immediate,t,54637,63749
11693,,immediate,t,54408,67942
11694,,immediate,t,54163,63751
11695,,immediate,t,54771,67943
11696,,immediate,t,54562,63754
11697,,immediate,t,54912,60999
11698,,immediate,t,54911,63756
11699,,immediate,t,55237,63757
11700,,immediate,t,54683,61199
11701,,immediate,t,54531,67944
11702,,immediate,t,54532,67944
11703,,immediate,t,55213,67945
11704,,immediate,t,54781,67946
11705,,immediate,t,54270,67947
11706,,immediate,t,54684,63764
11707,,immediate,t,55192,63766
11708,,immediate,t,54242,67948
11709,,immediate,t,54770,62891
11710,,immediate,t,54512,63767
11711,,immediate,t,54514,67949
11712,,immediate,t,54772,61004
11713,,immediate,t,55248,67950
11714,,immediate,t,54747,63774
11715,,immediate,t,54522,71039
11716,,immediate,t,54246,63776
11717,,immediate,t,54507,67951
11718,,immediate,t,55211,63595
11719,,immediate,t,54533,63781
11720,,immediate,t,55249,63785
11721,,immediate,t,54505,67952
11722,,immediate,t,54787,61008
11723,,immediate,t,54234,67953
11724,,immediate,t,54820,67954
11725,,immediate,t,54682,67955
11726,,immediate,t,54536,67956
11727,,immediate,t,54907,63791
11728,,immediate,t,54497,63792
11729,,earlier,t,26496,67957
11730,,earlier,t,27103,60072
11731,,earlier,t,27049,60786
11732,,earlier,t,27161,67958
11733,,earlier,t,27046,59941
11734,,earlier,t,27045,65692
11735,,earlier,t,27228,67959
11736,,earlier,t,42653,67960
11737,,earlier,t,42592,67961
11738,,earlier,t,42593,67961
11739,,earlier,t,42923,67962
11740,,earlier,t,41784,67963
11741,,earlier,t,42159,67964
11742,,earlier,t,42824,67965
11743,,earlier,t,42335,67966
11744,,earlier,t,42204,67967
11745,,earlier,t,42632,67968
11746,,earlier,t,42054,67969
11747,,earlier,t,42435,67970
11748,,earlier,t,42657,67971
11749,,earlier,t,41903,67972
11750,,earlier,t,42601,67973
11751,,earlier,t,42459,67974
11752,,earlier,t,42440,67975
11753,,earlier,t,41978,67976
11754,,earlier,t,42763,67977
11755,,earlier,t,42909,67978
11756,,earlier,t,42963,67979
11757,,earlier,t,42735,67980
11758,,earlier,t,42259,69317
11759,,earlier,t,42187,66007
11760,,earlier,t,41778,67981
11761,,earlier,t,42764,67982
11762,,earlier,t,42559,67983
11763,,earlier,t,42762,67984
11764,,earlier,t,42328,67985
11765,,earlier,t,42343,67986
11766,,earlier,t,41930,67987
11767,,earlier,t,42025,67988
11768,,earlier,t,42854,67989
11769,,earlier,t,42585,67990
11770,,earlier,t,42584,67991
11771,,earlier,t,42666,67992
11772,,earlier,t,42638,67992
11773,,earlier,t,42482,67993
11774,,earlier,t,41796,67994
11775,,earlier,t,42486,67995
11776,,earlier,t,42627,67996
11777,,earlier,t,41808,67997
11778,,earlier,t,42619,67998
11779,,earlier,t,42055,69564
11780,,earlier,t,43167,67999
11781,,earlier,t,42957,68000
11782,,earlier,t,42209,68001
11783,,earlier,t,42897,68002
11784,,earlier,t,42940,68003
11785,,earlier,t,42941,68004
11786,,earlier,f,41800,68005
11787,,earlier,f,41800,68006
11788,,earlier,t,42833,68007
11789,,earlier,t,42916,68008
11790,,earlier,t,42230,68009
11791,,earlier,t,41747,68010
11792,,earlier,t,42208,68011
11793,,earlier,t,42943,68012
11794,,earlier,t,42307,68013
11795,,earlier,t,42404,68014
11796,,earlier,t,42736,68015
11797,,earlier,t,42376,68016
11798,,earlier,t,42378,68016
11799,,earlier,t,42731,68017
11800,,earlier,t,42781,68018
11801,,earlier,t,42867,68019
11802,,earlier,t,42605,68020
11803,,earlier,t,42991,68021
11804,,earlier,t,42444,68022
11805,,earlier,f,42967,68023
11806,,earlier,f,42967,68024
11807,,earlier,t,42191,68025
11808,,earlier,t,42214,68026
11809,,earlier,t,42381,67279
11810,,earlier,t,42239,68027
11811,,earlier,t,42823,68028
11812,,earlier,t,42805,68029
11813,,earlier,t,42794,68030
11814,,earlier,t,41946,68031
11815,,earlier,t,42718,68032
11816,,earlier,t,42623,68033
11817,,earlier,t,41854,68034
11818,,earlier,t,42537,68035
11819,,earlier,t,42727,68036
11820,,earlier,t,42097,68037
11821,,earlier,t,41861,68038
11822,,earlier,t,42371,68039
11823,,earlier,t,42712,67455
11824,,earlier,t,42942,68040
11825,,earlier,t,42274,68041
11826,,earlier,t,42570,68042
11827,,earlier,t,42645,68043
11828,,earlier,t,42598,68044
11829,,earlier,t,42866,68045
11830,,earlier,t,41853,68046
11831,,earlier,t,42917,68047
11832,,earlier,t,43036,68048
11833,,earlier,t,42133,68049
11834,,earlier,t,41918,68050
11835,,earlier,t,42758,68051
11836,,earlier,t,42757,68051
11837,,earlier,t,42635,69865
11838,,earlier,t,43050,68052
11839,,earlier,t,42040,68053
11840,,earlier,t,42311,68054
11841,,earlier,t,42768,68055
11842,,earlier,t,42931,68056
11843,,earlier,t,42641,68057
11844,,earlier,t,41698,68058
11845,,earlier,t,42643,68059
11846,,earlier,t,42235,68060
11847,,earlier,t,42767,68061
11848,,earlier,t,42902,68062
11849,,earlier,t,42130,68063
11850,,earlier,t,43038,67740
11851,,earlier,t,41712,68064
11852,,earlier,t,42981,68065
11853,,earlier,t,42361,68066
11854,,earlier,t,42587,66465
11855,,earlier,t,42862,68067
11856,,earlier,t,42753,68068
11857,,earlier,t,42734,68069
11858,,earlier,f,43130,68070
11859,,earlier,f,43130,68071
11860,,earlier,t,42910,68072
11861,,earlier,t,42769,63447
11862,,earlier,t,42997,62667
11863,,earlier,t,42996,60818
11864,,earlier,t,41673,60484
11865,,earlier,t,41982,68073
11866,,earlier,t,41709,60830
11867,,earlier,t,42498,68074
11868,,earlier,t,42676,68075
11869,,earlier,t,42873,68076
11870,,earlier,t,42966,68077
11871,,earlier,t,42168,68078
11872,,earlier,t,42704,68079
11873,,earlier,t,42965,68081
11874,,earlier,t,42743,68082
11875,,earlier,t,42237,68083
11876,,earlier,t,41694,68084
11877,,earlier,t,43107,68085
11878,,earlier,t,42324,68086
11879,,earlier,t,42438,68087
11880,,earlier,t,42342,68088
11881,,earlier,t,42944,68089
11882,,earlier,t,41836,68090
11883,,earlier,t,42244,73481
11884,,earlier,t,41873,68091
11885,,earlier,t,42732,68092
11886,,earlier,t,41701,68093
11887,,earlier,t,42409,68094
11888,,earlier,t,42804,68095
11889,,earlier,t,43068,68096
11890,,earlier,t,42234,68097
11891,,earlier,t,42046,68098
11892,,earlier,t,42058,68099
11893,,earlier,t,42232,68100
11894,,earlier,t,42628,68101
11895,,earlier,t,42386,68102
11896,,earlier,t,42384,68103
11897,,earlier,t,47543,68104
11898,,earlier,t,46880,68105
11899,,earlier,t,47229,68106
11900,,earlier,t,46891,64370
11901,,earlier,t,47198,68107
11902,,earlier,t,46773,68108
11903,,earlier,t,47752,68109
11904,,earlier,t,47375,68110
11905,,earlier,t,47445,60644
11906,,earlier,t,46976,68111
11907,,earlier,t,47737,68112
11908,,earlier,t,47259,68113
11909,,earlier,t,46883,64178
11910,,earlier,t,46999,68114
11911,,earlier,t,47388,68115
11912,,earlier,t,47236,68116
11913,,earlier,t,46867,64192
11914,,earlier,t,47223,68117
11915,,earlier,t,47568,59705
11916,,earlier,t,47420,60293
11917,,earlier,t,46857,68118
11918,,earlier,t,47410,57957
11919,,earlier,t,47040,64786
11920,,earlier,t,47552,68119
11921,,earlier,t,46912,59652
11922,,earlier,t,47663,59653
11923,,earlier,t,46799,68120
11924,,earlier,t,47156,68121
11925,,earlier,t,46803,66574
11926,,earlier,t,46904,64197
11927,,earlier,t,47553,59658
11928,,earlier,t,46774,68122
11929,,earlier,t,46998,68123
11930,,earlier,t,47578,68124
11931,,earlier,t,46751,59669
11932,,earlier,t,47732,60069
11933,,earlier,t,46771,64203
11934,,earlier,t,47674,68125
11935,,earlier,t,46872,68126
11936,,earlier,t,46820,60072
11937,,earlier,t,47520,59679
11938,,earlier,t,47118,64208
11939,,earlier,t,47529,59680
11940,,earlier,t,47670,68127
11941,,earlier,t,47573,68128
11942,,earlier,t,47576,68129
11943,,earlier,t,46967,64436
11944,,earlier,t,47415,59685
11945,,earlier,t,46752,66600
11946,,earlier,t,47401,59687
11947,,earlier,t,47453,68130
11948,,earlier,t,47764,68131
11949,,earlier,t,47196,68132
11950,,earlier,t,47000,59692
11951,,earlier,t,47614,64212
11952,,earlier,t,46810,59694
11953,,earlier,t,47450,66605
11954,,earlier,t,47551,64213
11955,,earlier,t,46935,66646
11956,,earlier,t,47172,59702
11957,,earlier,t,47386,68133
11958,,earlier,t,47097,64319
11959,,earlier,t,47745,68134
11960,,earlier,t,46767,59708
11961,,earlier,t,47406,64444
11962,,earlier,t,47516,68135
11963,,earlier,t,47632,59711
11964,,earlier,t,47094,66614
11965,,earlier,t,47510,68136
11966,,earlier,t,46804,66619
11967,,earlier,t,46890,68137
11968,,earlier,t,47467,59720
11969,,earlier,t,47448,64458
11970,,earlier,t,47746,64219
11971,,earlier,t,47119,64222
11972,,earlier,t,47447,60087
11973,,earlier,t,47354,68138
11974,,earlier,t,47274,68139
11975,,earlier,t,47511,68140
11976,,earlier,t,47285,59651
11977,,earlier,t,47525,68141
11978,,earlier,t,47687,68142
11979,,earlier,t,47070,66639
11980,,earlier,t,47554,68143
11981,,earlier,t,46692,60093
11982,,earlier,t,46699,68144
11983,,earlier,t,46974,64236
11984,,earlier,t,47519,68145
11985,,earlier,t,46748,68146
11986,,earlier,t,46674,68147
11987,,earlier,t,46785,60321
11988,,earlier,t,47068,68148
11989,,earlier,t,47071,60312
11990,,earlier,t,47524,66648
11991,,earlier,t,46805,68149
11992,,earlier,t,47743,64242
11993,,earlier,t,47483,68150
11994,,earlier,t,47772,68151
11995,,earlier,t,47521,68152
11996,,earlier,t,46794,70481
11997,,earlier,t,47124,68153
11998,,earlier,t,47125,68153
11999,,earlier,t,46701,64243
12000,,earlier,t,47258,68154
12001,,earlier,t,46856,68155
12002,,earlier,t,47595,68156
12003,,earlier,t,46997,68157
12004,,earlier,t,47474,68158
12005,,earlier,t,47199,64246
12006,,earlier,t,47570,68159
12007,,earlier,t,47528,68160
12008,,earlier,t,47536,60858
12009,,earlier,t,46731,68161
12010,,earlier,t,47147,64248
12011,,earlier,t,47317,68162
12012,,earlier,t,47518,68163
12013,,earlier,t,47464,68164
12014,,earlier,t,46881,68165
12015,,earlier,t,47283,68166
12016,,earlier,t,47637,68167
12017,,earlier,t,47690,68168
12018,,earlier,t,47725,68169
12019,,earlier,t,47507,68170
12020,,earlier,t,47633,68171
12021,,earlier,t,46990,68172
12022,,earlier,t,46712,60767
12023,,earlier,t,47110,68173
12024,,earlier,t,47217,68174
12025,,earlier,t,47686,68175
12026,,earlier,t,47675,68176
12027,,earlier,t,46911,68177
12028,,earlier,t,46918,68178
12029,,earlier,t,47488,66687
12030,,earlier,t,47051,66699
12031,,earlier,t,47435,68179
12032,,earlier,t,47540,68180
12033,,earlier,t,47535,60786
12034,,earlier,t,47345,68181
12035,,earlier,t,47423,68182
12036,,earlier,t,47398,64254
12037,,earlier,t,47396,60205
12038,,earlier,t,46817,60793
12039,,earlier,t,47064,68183
12040,,earlier,t,47615,64255
12041,,earlier,t,47098,68184
12042,,earlier,t,47143,68185
12043,,earlier,t,47230,68186
12044,,earlier,t,47538,68187
12045,,earlier,t,47750,68188
12046,,earlier,t,46920,68189
12047,,earlier,t,46693,68190
12048,,earlier,t,47549,60372
12049,,earlier,t,46910,68191
12050,,earlier,t,47004,60226
12051,,earlier,t,47121,66758
12052,,earlier,t,47041,64769
12053,,earlier,t,46819,68192
12054,,earlier,t,46855,68193
12055,,earlier,t,47005,68194
12056,,earlier,t,47496,72872
12057,,earlier,t,46858,68195
12058,,earlier,t,46966,68196
12059,,earlier,t,47025,68197
12060,,earlier,t,47122,68198
12061,,earlier,t,47102,68199
12062,,earlier,t,47242,68200
12063,,earlier,t,46671,68201
12064,,earlier,t,47446,63447
12065,,earlier,t,47645,63452
12066,,earlier,t,47635,64259
12067,,earlier,t,47262,68202
12068,,earlier,t,47072,68203
